User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders, Amount 
1001070,Martin,P00113242,M,46-50,50,1,Bihar,Eastern,Healthcare,Electronics & Gadgets,1," $3,977 "
1000001,Chris,P00059442,F,0-17,13,1,Maharashtra,Western,Aviation,Electronics & Gadgets,1," $3,977 "
1000845,Anemone,P00173342,M,18-25,22,0,Delhi,Central,Lawyer,Electronics & Gadgets,4," $3,975 "
1004194,Kennedy,P00197542,F,18-25,21,1,Maharashtra,Western,Aviation,Food,4," $3,975 "
1000356,Nirja,P00181842,F,55+,91,0,Delhi,Central,Chemical,Food,1," $3,971 "
1004706,Gunjal,P00325742,F,26-35,28,1,Maharashtra,Western,Aviation,Electronics & Gadgets,2," $3,970 "
1004906,Mitchell,P00176942,F,51-55,55,1,Bihar,Eastern,IT Sector,Food,4," $3,969 "
1004406,Jenna,P00127442,F,26-35,29,0,Gujarat,Western,Chemical,Electronics & Gadgets,3," $3,969 "
1004406,Jenna,P00127442,F,26-35,29,0,Jharkhand,Eastern,Chemical,Electronics & Gadgets,2," $3,969 "
1002909,Debra,P00047442,F,26-35,27,0,Himachal Pradesh,Northern,Textile,Electronics & Gadgets,2," $3,967 "
1000131,Megha,P00303742,F,18-25,21,0,Punjab,Northern,Healthcare,Electronics & Gadgets,1," $3,967 "
1001203,Bailliet,P00238342,M,26-35,28,1,Delhi,Central,Hospitality,Electronics & Gadgets,3," $3,966 "
1000676,Blacks,P00112442,F,18-25,20,0,Karnataka,Southern,Healthcare,Food,1," $3,965 "
1003462,Moore,P00144242,M,26-35,28,1,Madhya Pradesh,Central,Textile,Electronics & Gadgets,1," $3,965 "
1001697,Nathan,P00035342,M,18-25,22,0,Delhi,Central,Food Processing,Electronics & Gadgets,3," $3,964 "
1000550,Coakley,P00222642,F,46-50,50,0,Gujarat,Western,IT Sector,Food,3," $3,963 "
1001475,O'Donnell,P00054242,M,26-35,28,1,Karnataka,Southern,Healthcare,Food,2," $3,961 "
1003090,Paul,P00124442,F,26-35,30,0,Haryana,Northern,IT Sector,Electronics & Gadgets,4," $3,960 "
1003945,Mrunal,P00196042,M,46-50,46,1,Madhya Pradesh,Central,Hospitality,Food,3," $3,960 "
1001545,Pranjali,P00127742,F,26-35,29,0,Madhya Pradesh,Central,Textile,Electronics & Gadgets,1," $3,956 "
1004009,Greene,P00104542,F,18-25,18,0,Maharashtra,Western,Govt,Food,4," $3,956 "
1002796,Thompson,P00183942,F,26-35,26,0,Maharashtra,Western,Aviation,Food,1," $3,948 "
1000216,Gjertsen,P00085642,F,46-50,50,0,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1," $3,947 "
1005794,Anchal,P00302542,F,36-45,38,0,Uttarakhand,Central,Hospitality,Electronics & Gadgets,1," $3,947 "
1003129,Palak,P00022442,F,26-35,35,1,Bihar,Eastern,Retail,Electronics & Gadgets,3," $3,942 "
1005271,Noel,P0097242,M,26-35,30,1,Madhya Pradesh,Central,Automobile,Food,4," $3,942 "
1003129,Palak,P00022442,F,26-35,35,1,Telangana,Southern,Retail,Electronics & Gadgets,2," $3,942 "
1003430,Divyeshkumar,P00255842,M,46-50,48,0,Uttar Pradesh,Central,Healthcare,Food,1," $3,935 "
1003292,Dipali,P00010842,M,51-55,51,0,Uttarakhand,Central,Govt,Food,4," $3,934 "
1003007,Maurice,P00035942,F,36-45,45,0,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,3," $3,933 "
1005249,Ajay,P00118442,M,46-50,50,0,Karnataka,Southern,Construction,Food,3," $3,933 "
1001040,Smriti,P00080342,F,26-35,27,1,Madhya Pradesh,Central,Media,Food,4," $3,932 "
1005250,Fritzler,P00002542,F,51-55,51,1,Andhra Pradesh,Southern,Healthcare,Food,2," $3,928 "
1005667,Gockenbach,P00271442,F,36-45,41,1,Uttar Pradesh,Central,IT Sector,Decor,4," $3,928 "
1004933,Schmidt,P00028042,F,26-35,32,0,Gujarat,Western,Hospitality,Electronics & Gadgets,2," $3,927 "
1004425,Indulekha,P00260042,F,36-45,39,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,1," $3,927 "
1004083,Randy,P00135342,F,55+,86,0,Maharashtra,Western,Govt,Electronics & Gadgets,3," $3,925 "
1003170,Meador,P00114142,F,26-35,27,1,Bihar,Eastern,IT Sector,Electronics & Gadgets,3," $3,924 "
1002327,Aishwarya,P00129342,F,18-25,18,1,Karnataka,Southern,IT Sector,Food,1," $3,923 "
1003134,O'Carroll,P00294242,F,18-25,20,0,Maharashtra,Western,Chemical,Food,3," $3,920 "
1002241,Greg,P00336542,F,46-50,50,0,Uttar Pradesh,Central,Retail,Electronics & Gadgets,2," $3,918 "
1002241,Greg,P00336542,F,46-50,50,0,Uttar Pradesh,Central,Retail,Decor,4," $3,918 "
1004054,Hitesh,P00189942,F,36-45,42,0,Maharashtra,Western,IT Sector,Decor,3," $3,911 "
1005234,Yohann,P00271142,M,26-35,33,1,Haryana,Northern,Media,Electronics & Gadgets,1," $3,910 "
1000899,Divyeta,P00183342,M,26-35,26,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1," $3,910 "
1002575,Georgia,P00110542,F,36-45,43,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1," $3,908 "
1004130,Yogesh,P00128042,F,36-45,39,0,Delhi,Central,Aviation,Food,1," $3,905 "
1001410,Swati,P00087242,F,51-55,54,0,Gujarat,Western,Agriculture,Food,3," $3,903 "
1000843,Eplett,P00161442,F,26-35,30,1,Maharashtra,Western,Healthcare,Household items,1," $3,900 "
1004976,Dickinson,P00322142,F,26-35,30,1,Maharashtra,Western,Healthcare,Household items,4," $3,900 "
1000187,Chong,P00144642,M,46-50,48,1,Maharashtra,Western,Healthcare,Food,2," $3,898 "
1001303,Akshat,P00170542,F,26-35,29,0,Punjab,Northern,Chemical,Electronics & Gadgets,1," $3,897 "
1003243,Denny,P00053042,F,26-35,31,1,Maharashtra,Western,Automobile,Household items,1," $3,896 "
1004343,Swetlana,P00155042,F,26-35,26,0,Uttar Pradesh,Central,Govt,Household items,2," $3,895 "
1001265,Savely,P00015542,M,18-25,23,0,Karnataka,Southern,IT Sector,Household items,4," $3,894 "
1001051,Aastha,P00031942,M,26-35,33,0,Rajasthan,Northern,IT Sector,Household items,4," $3,894 "
1001749,Glassco,P00271942,F,26-35,28,1,Karnataka,Southern,Govt,Household items,2," $3,893 "
1003917,Omkar,P00015642,M,36-45,39,0,Karnataka,Southern,Healthcare,Household items,4," $3,892 "
1003515,Chloris,P00117142,F,36-45,39,0,Karnataka,Southern,IT Sector,Food,2," $3,892 "
1004203,Nora,P00215642,F,26-35,26,1,Karnataka,Southern,IT Sector,Household items,4," $3,891 "
1006039,Harry,P00210942,M,46-50,50,0,Karnataka,Southern,Hospitality,Household items,3," $3,890 "
1005094,Emerson,P00182142,F,18-25,20,0,Maharashtra,Western,Food Processing,Household items,1," $3,890 "
1003327,Dilbeck,P0096842,F,18-25,20,0,Maharashtra,Western,Retail,Household items,2," $3,890 "
1004167,Aparajita,P00221842,F,26-35,27,1,Uttar Pradesh,Central,Banking,Food,1," $3,890 "
1002205,Amol,P00114742,M,26-35,29,1,Uttarakhand,Central,Chemical,Food,2," $3,890 "
1003576,Alejandro,P00193542,F,51-55,53,0,Jharkhand,Eastern,Agriculture,Electronics & Gadgets,2," $3,889 "
1000575,Katherine,P00157642,F,26-35,28,0,Maharashtra,Western,IT Sector,Food,4," $3,889 "
1001613,Eva,P00119242,F,18-25,20,1,Uttarakhand,Central,Govt,Household items,4," $3,888 "
1005448,Stephanie,P00001742,F,46-50,48,0,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,2," $3,887 "
1004482,Gillingham,P00005742,M,36-45,45,0,Delhi,Central,Food Processing,Household items,4," $3,887 "
1004166,Satty,P00113142,M,26-35,28,1,Himachal Pradesh,Northern,Construction,Household items,2," $3,887 "
1003778,Dickinson,P00046842,F,26-35,28,1,Karnataka,Southern,Retail,Household items,2," $3,887 "
1002688,Dionis,P00152742,F,26-35,29,0,Maharashtra,Western,IT Sector,Household items,2," $3,887 "
1001333,Staavos,P00051442,F,26-35,30,1,Karnataka,Southern,IT Sector,Household items,3," $3,886 "
1005065,Tanvi,P00112542,F,26-35,26,0,Maharashtra,Western,Aviation,Food,3," $3,885 "
1004674,Suman,P0096742,M,36-45,41,0,Gujarat,Western,Chemical,Household items,4," $3,884 "
1000425,Bobby,P00258442,F,26-35,34,1,Delhi,Central,Govt,Household items,3," $3,883 "
1002063,Shreyshi,P00329342,F,26-35,34,1,Karnataka,Southern,IT Sector,Household items,1," $3,883 "
1003320,Sandra,P00127742,F,26-35,27,1,Maharashtra,Western,Aviation,Household items,3," $3,881 "
1002181,Sweta,P00368142,F,26-35,26,1,Punjab,Northern,IT Sector,Electronics & Gadgets,4," $3,881 "
1000702,Deirdre,P00357642,F,36-45,36,1,Maharashtra,Western,Aviation,Household items,2," $3,879 "
1000303,Monu,P00018142,F,26-35,32,0,Delhi,Central,Construction,Household items,1," $3,878 "
1005678,Ferguson,P00327842,F,36-45,41,0,Gujarat,Western,Lawyer,Food,4," $3,878 "
1004116,Ramesh,P00111742,M,36-45,37,0,Jharkhand,Eastern,Banking,Household items,2," $3,878 "
1005536,Troy,P00351342,F,26-35,31,0,Karnataka,Southern,Healthcare,Household items,4," $3,878 "
1001938,Komal,P00216342,M,26-35,31,1,Rajasthan,Northern,IT Sector,Household items,4," $3,878 "
1005464,Keith,P00110542,F,36-45,44,0,Maharashtra,Western,Banking,Food,3," $3,877 "
1000179,Debra,P00057642,F,26-35,31,0,Maharashtra,Western,IT Sector,Household items,4," $3,876 "
1001884,Eugene,P00175042,F,46-50,50,0,Maharashtra,Western,Healthcare,Food,3," $3,875 "
1003259,Wardle,P00026042,M,18-25,20,1,Kerala,Southern,IT Sector,Household items,4," $3,873 "
1003519,Catlett,P00023042,M,26-35,33,1,Delhi,Central,IT Sector,Household items,2," $3,872 "
1003779,Ionia,P00324742,M,46-50,47,0,Delhi,Central,IT Sector,Food,3," $3,872 "
1005084,Harton,P00057242,F,18-25,21,0,Karnataka,Southern,Lawyer,Household items,1," $3,872 "
1005170,Elias,P00190542,F,18-25,21,1,Maharashtra,Western,Hospitality,Household items,1," $3,872 "
1002205,Amol,P00091142,M,26-35,27,0,Jharkhand,Eastern,IT Sector,Household items,1," $3,869 "
1004104,Heather,P00116842,F,18-25,25,1,Karnataka,Southern,IT Sector,Household items,3," $3,869 "
1002203,Anand,P00030842,F,46-50,47,0,Karnataka,Southern,IT Sector,Household items,4," $3,869 "
1002504,Murry,P00034742,F,26-35,26,0,Delhi,Central,Agriculture,Household items,1," $3,868 "
1001752,Crestani,P00143142,F,26-35,34,0,Madhya Pradesh,Central,Chemical,Food,2," $3,867 "
1002934,Brumley,P00159442,M,36-45,44,0,Delhi,Central,Textile,Food,1," $3,866 "
1005795,Conant,P00250942,F,26-35,34,0,Maharashtra,Western,Healthcare,Household items,1," $3,866 "
1003693,Gary,P00125942,F,26-35,32,0,Karnataka,Southern,Aviation,Household items,2," $3,865 "
1005142,Merwin,P00276342,M,26-35,32,0,Uttar Pradesh,Central,Textile,Food,4," $3,865 "
1005812,Chikku,P00323042,M,26-35,28,0,Haryana,Northern,Chemical,Household items,2," $3,864 "
1002100,Preksha,P0097142,M,26-35,26,1,Uttar Pradesh,Central,Media,Household items,2," $3,864 "
1001626,Dianna,P00333042,F,18-25,22,1,Kerala,Southern,IT Sector,Household items,3," $3,863 "
1004682,Vishakha,P00364842,F,26-35,34,1,Delhi,Central,Construction,Household items,4," $3,862 "
1002793,Aniket,P0099342,M,36-45,43,1,Delhi,Central,Construction,Household items,1," $3,862 "
1002793,Aniket,P0099342,M,36-45,43,1,Punjab,Northern,Construction,Household items,2," $3,862 "
1002537,Cindy,P00089142,M,36-45,40,1,Karnataka,Southern,Govt,Household items,2," $3,861 "
1004088,Clytie,P00159542,F,26-35,32,1,Karnataka,Southern,IT Sector,Household items,2," $3,860 "
1001004,Kirkland,P00140742,F,26-35,33,0,Delhi,Central,Healthcare,Household items,2," $3,858 "
1001579,Victor,P0098242,F,26-35,35,0,Kerala,Southern,IT Sector,Household items,4," $3,858 "
1005997,Barbara,P00233442,M,26-35,35,1,Delhi,Central,Govt,Household items,3," $3,857 "
1001897,Eplett,P00328242,M,51-55,52,0,Maharashtra,Western,IT Sector,Household items,3," $3,857 "
1002761,MacAllister,P00197342,M,36-45,42,0,Himachal Pradesh,Northern,IT Sector,Household items,4," $3,854 "
1002742,Sajal,P00363242,M,26-35,34,1,Karnataka,Southern,Healthcare,Household items,1," $3,851 "
1005747,Gardner,P00119142,F,26-35,35,1,Maharashtra,Western,Automobile,Food,4," $3,851 "
1003538,Shivani,P00135542,F,36-45,39,1,Karnataka,Southern,Media,Food,1," $3,850 "
1001173,Ginny,P00006142,M,26-35,26,0,Maharashtra,Western,Lawyer,Household items,1," $3,849 "
1001285,Laalji,P00348642,M,36-45,41,0,Andhra Pradesh,Southern,Banking,Food,2," $3,848 "
1005519,O'Brill,P00129842,M,36-45,39,0,Karnataka,Southern,Banking,Household items,3," $3,848 "
1002153,Mike,P00142942,F,18-25,20,1,Karnataka,Southern,Agriculture,Household items,1," $3,847 "
1002760,McClure,P00278642,F,55+,86,1,Bihar,Eastern,Hospitality,Food,3," $3,843 "
1004444,Xylona,P00247542,M,26-35,26,1,Rajasthan,Northern,Hospitality,Household items,1," $3,843 "
1005090,Harton,P00270242,M,36-45,43,0,Kerala,Southern,Aviation,Household items,3," $3,841 "
1004170,Adam,P00271442,F,46-50,47,0,Delhi,Central,Aviation,Food,1," $3,840 "
1001146,Shivam,P00022442,M,18-25,23,0,Maharashtra,Western,Aviation,Household items,1," $3,840 "
1003211,Jason,P00313442,F,51-55,55,0,Andhra Pradesh,Southern,Healthcare,Food,2," $3,839 "
1003180,Sylvia,P00229342,F,26-35,26,0,Delhi,Central,Retail,Household items,1," $3,839 "
1001150,Becky,P00315742,M,26-35,27,0,Haryana,Northern,Healthcare,Household items,1," $3,839 "
1001356,Resi,P00186642,M,18-25,22,1,Madhya Pradesh,Central,Govt,Household items,4," $3,839 "
1005198,Utsav,P00223942,M,18-25,25,0,Uttarakhand,Central,IT Sector,Household items,3," $3,838 "
1004647,Vernon,P00189642,F,36-45,37,1,Uttar Pradesh,Central,Aviation,Food,4," $3,837 "
1003044,Stefanie,P00102842,F,36-45,38,1,Kerala,Southern,Retail,Household items,1," $3,835 "
1002226,Tyler,P00156442,M,26-35,29,1,Uttar Pradesh,Central,IT Sector,Household items,3," $3,834 "
1004979,Kennedy,P00369442,M,36-45,44,0,Delhi,Central,Lawyer,Household items,1," $3,831 "
1004144,Edward,P00100942,F,18-25,20,0,Maharashtra,Western,Healthcare,Household items,4," $3,830 "
1005780,Meador,P00234642,F,18-25,18,0,Karnataka,Southern,Food Processing,Household items,2," $3,828 "
1000193,Chuck,P00116342,M,46-50,50,0,Madhya Pradesh,Central,Healthcare,Household items,4," $3,827 "
1005605,Bühler,P00241542,M,18-25,21,1,Bihar,Eastern,Media,Household items,3," $3,825 "
1004877,Eileen,P00237542,F,26-35,33,0,Maharashtra,Western,Retail,Household items,3," $3,825 "
1005530,Carroll,P00048442,M,18-25,22,1,Bihar,Eastern,Textile,Household items,1," $3,824 "
1001422,Patricia,P00118142,F,36-45,42,0,Gujarat,Western,Retail,Food,1," $3,822 "
1005722,Shourya,P00317942,F,26-35,28,0,Kerala,Southern,Food Processing,Household items,3," $3,822 "
1002735,Megha,P00233242,M,26-35,35,0,Delhi,Central,Automobile,Household items,1," $3,821 "
1001206,Suzanne,P00323942,M,51-55,52,0,Jharkhand,Eastern,Aviation,Household items,4," $3,821 "
1002504,Murry,P00184942,F,26-35,34,1,Karnataka,Southern,Automobile,Household items,1," $3,821 "
1003154,Clark,P00125942,M,26-35,35,0,Bihar,Eastern,IT Sector,Household items,2," $3,820 "
1003917,Omkar,P00036842,M,36-45,40,0,Karnataka,Southern,Chemical,Food,1," $3,820 "
1004725,Jackson,P00217742,F,36-45,41,0,Karnataka,Southern,Healthcare,Household items,1," $3,819 "
1001755,Eason,P00251942,M,18-25,24,1,Maharashtra,Western,Aviation,Household items,4," $3,817 "
1003065,Goranitis,P00121142,M,18-25,19,0,Uttar Pradesh,Central,IT Sector,Household items,4," $3,816 "
1003481,Scott,P00119742,F,18-25,25,1,Karnataka,Southern,Construction,Household items,1," $3,815 "
1003032,Matthias,P00337542,F,26-35,26,1,Karnataka,Southern,Aviation,Household items,1," $3,815 "
1005472,Nida,P00187942,M,36-45,40,0,Andhra Pradesh,Southern,Aviation,Household items,4," $3,814 "
1001764,Blackwell,P00045342,F,18-25,21,0,Maharashtra,Western,Aviation,Household items,4," $3,814 "
1002774,Vijay,P00120342,F,26-35,28,1,Maharashtra,Western,Aviation,Household items,3," $3,813 "
1005272,Mitchell,P00117942,F,26-35,28,1,Karnataka,Southern,Automobile,Household items,3," $3,812 "
1001495,Fjeld,P00312742,F,18-25,19,0,Maharashtra,Western,Banking,Household items,4," $3,812 "
1000453,Emerson,P00111742,F,18-25,20,0,Uttar Pradesh,Central,Chemical,Household items,2," $3,811 "
1005749,Ken,P00178742,F,26-35,28,1,Karnataka,Southern,Healthcare,Household items,1," $3,810 "
1003778,Dickinson,P00034842,F,26-35,35,0,Karnataka,Southern,Chemical,Household items,3," $3,810 "
1004729,Aayushi,P00319342,F,51-55,53,0,Uttar Pradesh,Central,Banking,Food,2," $3,810 "
1002383,Fuller,P00223542,M,26-35,30,1,Karnataka,Southern,Construction,Household items,1," $3,805 "
1001941,Gopal,P00305042,M,36-45,26,1,Andhra Pradesh,Southern,Automobile,Food,1," $3,804 "
1001607,Kampe,P00250642,F,46-50,47,1,Maharashtra,Western,Construction,Food,1," $3,803 "
1004292,Thais,P00265242,F,26-35,27,1,Kerala,Southern,Banking,Household items,2," $3,801 "
1005994,Swint,P00301542,M,36-45,44,0,Karnataka,Southern,Automobile,Household items,1," $3,800 "
1002617,Ankita,P00247042,M,46-50,49,0,Madhya Pradesh,Central,Aviation,Household items,1," $3,800 "
1004311,Laurel,P00282442,F,51-55,53,0,Uttar Pradesh,Central,Hospitality,Food,2," $3,800 "
1001137,Dave,P00178442,F,18-25,21,1,Karnataka,Southern,Healthcare,Household items,4," $3,799 "
1002230,Drucker,P00011042,M,46-50,49,0,Karnataka,Southern,Banking,Household items,2," $3,799 "
1001676,Kirti,P00225742,F,18-25,18,1,Maharashtra,Western,Aviation,Household items,2," $3,799 "
1004499,Tanushree,P00085242,F,26-35,29,1,Delhi,Central,Banking,Household items,1," $3,798 "
1001298,Siddharth,P00106642,F,36-45,36,0,Gujarat,Western,Govt,Food,3," $3,795 "
1002764,Murray,P00282142,F,26-35,30,0,Karnataka,Southern,Retail,Household items,4," $3,795 "
1001366,Muhammed,P00074342,F,0-17,16,0,Karnataka,Southern,IT Sector,Household items,4," $3,794 "
1003887,Degenhardt,P00034042,F,18-25,21,0,Karnataka,Southern,Govt,Household items,1," $3,794 "
1001351,Bensley,P00057642,M,26-35,30,1,Maharashtra,Western,Aviation,Household items,4," $3,794 "
1002453,Nockton,P00020242,F,26-35,30,0,Karnataka,Southern,Banking,Household items,4," $3,792 "
1005655,Mane,P00037142,M,26-35,34,1,Delhi,Central,Hospitality,Household items,2," $3,791 "
1003026,Hendricks,P00084442,M,18-25,22,1,Gujarat,Western,Food Processing,Food,3," $3,791 "
1004720,Michael,P00249742,F,26-35,30,1,Karnataka,Southern,Textile,Household items,2," $3,791 "
1005482,Daksh,P00163442,M,18-25,19,1,Delhi,Central,Banking,Household items,1," $3,790 "
1004535,Mousam,P00185842,F,18-25,21,0,Delhi,Central,Agriculture,Household items,4," $3,790 "
1004814,Murdock,P00249742,F,18-25,20,0,Karnataka,Southern,Lawyer,Household items,4," $3,790 "
1002845,Theresa,P00184242,F,26-35,30,0,Kerala,Southern,Healthcare,Household items,3," $3,790 "
1004430,Castell,P00077942,M,26-35,31,0,Uttar Pradesh,Central,Hospitality,Household items,4," $3,790 "
1003095,Chung,P00242742,M,26-35,30,1,Kerala,Southern,Textile,Household items,2," $3,789 "
1000777,Harivansh,P00293242,M,18-25,22,0,Uttar Pradesh,Central,IT Sector,Household items,3," $3,787 "
1003507,Brenda,P00123742,F,26-35,28,0,Jharkhand,Eastern,IT Sector,Games & Toys,2," $3,786 "
1000674,Yash,P00002142,M,26-35,26,0,Delhi,Central,Aviation,Household items,1," $3,785 "
1005645,Mohan,P00118742,F,26-35,29,0,Karnataka,Southern,Aviation,Household items,4," $3,784 "
1003887,Degenhardt,P00092442,F,18-25,18,0,Maharashtra,Western,Aviation,Household items,4," $3,784 "
1000869,Crebassa,P00208742,F,18-25,18,1,Karnataka,Southern,Banking,Household items,1," $3,782 "
1000387,Apoorv,P00368642,M,36-45,44,0,Delhi,Central,Agriculture,Household items,1," $3,779 "
1005039,Lampkin,P00325242,M,36-45,44,0,Gujarat,Western,IT Sector,Household items,3," $3,779 "
1000118,Reese,P00251942,F,36-45,36,1,Karnataka,Southern,Agriculture,Household items,2," $3,779 "
1002820,Arpita,P00234842,M,36-45,36,1,Maharashtra,Western,Hospitality,Household items,4," $3,778 "
1000955,Monica,P00216042,M,51-55,53,0,Delhi,Central,Govt,Household items,4," $3,777 "
1006013,Todd,P00025542,M,26-35,34,1,Uttar Pradesh,Central,Aviation,Household items,3," $3,777 "
1003728,Ellis,P00255842,F,18-25,18,1,Maharashtra,Western,Hospitality,Household items,2," $3,776 "
1004546,Elijah,P00000142,F,26-35,31,1,Maharashtra,Western,IT Sector,Household items,1," $3,775 "
1005493,Stewart,P00225042,M,36-45,44,0,Madhya Pradesh,Central,Healthcare,Household items,2," $3,774 "
1001899,Demir,P00103042,M,46-50,47,1,Madhya Pradesh,Central,Healthcare,Household items,2," $3,774 "
1005011,Anurag,P00048142,F,18-25,25,0,Maharashtra,Western,Automobile,Household items,1," $3,774 "
1002505,Nancy,P00295442,F,26-35,26,0,Karnataka,Southern,Automobile,Household items,3," $3,772 "
1000023,Myrick,P00276342,F,36-45,41,0,Karnataka,Southern,Chemical,Household items,1," $3,772 "
1001301,Wale,P00140742,M,26-35,28,0,Himachal Pradesh,Northern,Media,Household items,4," $3,770 "
1001301,Wale,P00140742,M,26-35,28,0,Uttar Pradesh,Central,Media,Household items,2," $3,770 "
1004520,Anderson,P00179042,F,26-35,28,1,Haryana,Northern,Automobile,Clothing & Apparel,2," $3,768 "
1005726,Braxton,P00113142,F,26-35,29,0,Himachal Pradesh,Northern,Textile,Clothing & Apparel,4," $3,768 "
1000149,Ankit,P00046942,M,26-35,30,0,Karnataka,Southern,Healthcare,Household items,2," $3,768 "
1001635,Gillingham,P00111142,F,26-35,30,0,Karnataka,Southern,Hospitality,Household items,4," $3,768 "
1003399,Ionia,P00156242,F,26-35,35,1,Bihar,Eastern,Chemical,Clothing & Apparel,4," $3,767 "
1005890,Gene,P00033942,F,36-45,43,0,Gujarat,Western,Govt,Clothing & Apparel,4," $3,767 "
1003426,Sunley,P00057442,F,26-35,27,1,Karnataka,Southern,Chemical,Clothing & Apparel,4," $3,767 "
1004009,Greene,P00032142,F,18-25,20,1,Maharashtra,Western,Aviation,Household items,3," $3,767 "
1003729,Arun,P00130642,F,18-25,24,0,Maharashtra,Western,Automobile,Household items,2," $3,767 "
1002895,Carol,P0099342,F,26-35,33,0,Maharashtra,Western,Healthcare,Household items,3," $3,767 "
1002164,McCrossin,P00128942,F,36-45,38,0,Bihar,Eastern,Banking,Clothing & Apparel,4," $3,766 "
1000337,Phonely,P00150842,F,18-25,21,0,Kerala,Southern,Construction,Clothing & Apparel,1," $3,766 "
1001688,Darren,P00017542,M,18-25,22,0,Maharashtra,Western,Media,Clothing & Apparel,4," $3,765 "
1005070,Chandni,P00345742,F,26-35,29,0,Uttar Pradesh,Central,Retail,Household items,4," $3,764 "
1003118,Dhirajendu,P00144642,F,26-35,27,1,Uttar Pradesh,Central,Chemical,Household items,1," $3,763 "
1004733,Ducich,P00196042,F,18-25,22,1,Maharashtra,Western,Aviation,Household items,3," $3,762 "
1005364,Hirsh,P00044142,M,26-35,30,1,Maharashtra,Western,Automobile,Household items,1," $3,762 "
1003909,Reed,P00255942,F,18-25,18,1,Delhi,Central,Banking,Household items,1," $3,760 "
1001320,Nazzal,P00084442,F,26-35,27,1,Karnataka,Southern,Hospitality,Household items,4," $3,760 "
1004589,Dunbar,P00109842,F,26-35,30,0,Karnataka,Southern,Textile,Household items,4," $3,760 "
1004430,Castell,P00184542,M,26-35,29,1,Madhya Pradesh,Central,Healthcare,Household items,3," $3,760 "
1004815,Anurag,P00054742,M,51-55,54,1,Madhya Pradesh,Central,Hospitality,Clothing & Apparel,2," $3,760 "
1005838,Bensley,P00260142,M,46-50,47,1,Uttar Pradesh,Central,Govt,Household items,2," $3,760 "
1000392,Cooley,P00014542,F,18-25,21,0,Bihar,Eastern,Govt,Clothing & Apparel,3," $3,759 "
1001473,Luxemburg,P00220142,F,26-35,34,1,Karnataka,Southern,Aviation,Household items,2," $3,757 "
1002649,Abhimanyu,P00249642,M,26-35,30,0,Uttar Pradesh,Central,Lawyer,Household items,4," $3,757 "
1003920,Sharda,P00237642,F,36-45,44,0,Delhi,Central,IT Sector,Household items,4," $3,756 "
1004950,LaWare,P00195742,F,26-35,28,1,Maharashtra,Western,Lawyer,Household items,4," $3,756 "
1002445,Shiva,P00229742,M,26-35,35,0,Uttar Pradesh,Central,Lawyer,Household items,2," $3,755 "
1003675,Hawkins,P00233942,F,36-45,43,0,Madhya Pradesh,Central,Food Processing,Clothing & Apparel,1," $3,754 "
1004345,Duhita,P00251942,M,26-35,32,0,Uttar Pradesh,Central,IT Sector,Household items,1," $3,754 "
1004103,Shreyshi,P00178342,F,18-25,21,0,Delhi,Central,Media,Household items,3," $3,753 "
1005583,Mull,P00286042,F,55+,84,0,Karnataka,Southern,Healthcare,Household items,1," $3,753 "
1000019,Karlsson,P00329542,M,0-17,13,1,Kerala,Southern,Healthcare,Clothing & Apparel,2," $3,753 "
1001181,Cathy,P00069542,F,36-45,38,1,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,4," $3,753 "
1005755,Rittenbach,P00061442,M,36-45,39,1,Jharkhand,Eastern,Hospitality,Clothing & Apparel,3," $3,752 "
1003768,Braxton,P00116842,F,26-35,34,1,Karnataka,Southern,Healthcare,Household items,4," $3,750 "
1003922,Stuart,P00048042,F,18-25,23,1,Uttar Pradesh,Central,Govt,Clothing & Apparel,2," $3,750 "
1005557,Cynthia,P00112542,M,36-45,43,0,Uttar Pradesh,Central,Hospitality,Household items,4," $3,750 "
1002378,Balk,P00255842,F,26-35,35,0,Delhi,Central,Aviation,Clothing & Apparel,2," $3,749 "
1004922,Deepak,P00135742,F,18-25,20,0,Jharkhand,Eastern,Retail,Clothing & Apparel,4," $3,749 "
1001552,Sanjna,P00218742,F,46-50,47,1,Uttar Pradesh,Central,Retail,Clothing & Apparel,3," $3,747 "
1004517,Kiran,P00187242,M,18-25,22,1,Maharashtra,Western,Lawyer,Clothing & Apparel,3," $3,746 "
1003508,Rick,P00307542,F,18-25,23,1,Uttar Pradesh,Central,Automobile,Clothing & Apparel,3," $3,743 "
1002818,Harrigan,P00221142,F,26-35,34,0,Maharashtra,Western,Healthcare,Clothing & Apparel,4," $3,742 "
1004054,Hitesh,P00101942,F,36-45,41,1,Haryana,Northern,Media,Clothing & Apparel,2," $3,741 "
1003367,Zydlo,P00213842,F,51-55,53,0,Kerala,Southern,Aviation,Clothing & Apparel,3," $3,740 "
1000234,Wendt,P00051442,F,36-45,43,0,Rajasthan,Northern,Lawyer,Clothing & Apparel,4," $3,739 "
